1,0,-279.520,-927.680,0.680,5.260,0.500,-279.520,-927.680,0.000,-2.770,4.370
1,1,-271.250,-840.460,5.170,16.200,1.540,-271.250,-840.460,0.000,-3.660,0.460
1,2,-546.370,-1008.700,15.230,4.170,0.960,-546.370,-1008.700,0.000,1.540,2.620
2,0,-281.590,-924.410,0.700,5.330,0.510,-281.590,-924.410,0.000,-3.480,5.480
2,1,-272.980,-840.890,5.220,16.500,1.490,-272.980,-840.890,0.000,-3.740,-0.050
2,2,-544.580,-1005.700,15.210,4.410,0.950,-544.580,-1005.700,0.000,2.460,4.140
3,0,-283.872,-920.772,0.730,5.410,0.520,-283.872,-920.772,0.000,-4.073,6.434
3,1,-274.739,-840.913,5.251,16.622,1.490,-274.739,-840.913,0.000,-3.871,-0.062
3,2,-542.238,-1001.992,15.310,4.531,0.950,-542.238,-1001.992,0.000,3.403,5.555
4,0,-286.180,-917.280,0.750,5.450,0.530,-286.180,-917.280,0.000,-4.450,6.940
4,1,-276.470,-840.820,16.650,5.320,-0.070,-276.470,-840.820,0.000,-3.940,0.020
4,2,-539.920,-998.620,15.300,4.600,0.970,-539.920,-998.620,0.000,3.970,6.210
5,0,-288.660,-913.700,0.740,5.450,0.530,-288.660,-913.700,0.000,-4.760,7.270
5,1,-278.360,-841.130,5.360,16.820,1.470,-278.360,-841.130,0.000,-4.050,-0.160
5,2,-537.370,-994.850,15.360,4.530,0.970,-537.370,-994.850,0.000,4.440,6.820
6,0,-291.689,-909.401,0.740,5.475,0.540,-291.689,-909.401,0.000,-5.007,7.471
6,1,-280.541,-841.458,5.390,16.952,1.440,-280.541,-841.458,0.000,-4.054,-0.281
6,2,-534.418,-990.348,15.390,4.416,0.985,-534.418,-990.348,0.000,4.720,7.244
7,0,-294.217,-905.984,0.750,5.490,0.550,-294.217,-905.984,0.000,-5.191,7.590
7,1,-282.106,-841.328,17.039,5.420,-0.120,-282.106,-841.328,0.000,-3.979,-0.159
7,2,-532.149,-986.613,15.430,4.350,1.001,-532.149,-986.613,0.000,4.844,7.560
8,0,-296.764,-902.650,0.760,5.500,0.570,-296.764,-902.650,0.000,-5.291,7.560
8,1,-283.654,-841.458,5.876,16.614,1.398,-283.654,-841.458,0.000,-3.879,-0.189
8,2,-529.846,-982.987,15.381,4.369,1.030,-529.846,-982.987,0.000,4.892,7.671
9,0,-299.888,-898.664,0.770,5.520,0.580,-299.888,-898.664,0.000,-5.440,7.560
9,1,-285.544,-841.241,17.080,5.440,-0.080,-285.544,-841.241,0.000,-3.811,-0.050
9,2,-527.330,-978.426,15.440,4.320,1.060,-527.330,-978.426,0.000,4.870,7.900
10,0,-302.549,-895.344,0.780,5.540,0.590,-302.549,-895.344,0.000,-5.530,7.510
10,1,-287.203,-841.270,16.955,5.634,-0.034,-287.203,-841.270,0.000,-3.780,-0.060
10,2,-525.527,-974.477,15.460,4.300,1.060,-525.527,-974.477,0.000,4.691,8.060
11,0,-305.709,-891.718,0.770,5.560,0.590,-305.709,-891.718,0.000,-5.671,7.430
11,1,-289.052,-841.430,5.760,16.850,1.477,-289.052,-841.430,0.000,-3.751,-0.120
11,2,-523.659,-970.074,15.460,4.350,1.070,-523.659,-970.074,0.000,4.469,8.191
12,0,-309.068,-887.929,0.770,5.570,0.600,-309.068,-887.929,0.000,-5.830,7.369
12,1,-291.001,-841.560,5.607,17.024,1.506,-291.001,-841.560,0.000,-3.730,-0.150
12,2,-521.799,-965.355,15.470,4.360,1.090,-521.799,-965.355,0.000,4.249,8.350
13,0,-312.120,-884.410,0.770,5.580,0.610,-312.120,-884.410,0.000,-5.850,7.250
13,1,-292.870,-841.610,17.200,5.430,-0.040,-292.870,-841.610,0.000,-3.710,-0.130
13,2,-520.070,-961.060,15.470,4.350,1.090,-520.070,-961.060,0.000,4.060,8.360
14,0,-314.756,-881.633,0.770,5.580,0.620,-314.756,-881.633,0.000,-5.899,7.092
14,1,-294.279,-841.806,5.849,16.772,1.483,-294.279,-841.806,0.000,-3.621,-0.199
14,2,-518.889,-957.451,15.460,4.380,1.100,-518.889,-957.451,0.000,3.803,8.350
15,0,-318.840,-877.450,0.770,5.580,0.630,-318.840,-877.450,0.000,-6.000,6.910
15,1,-296.450,-842.050,5.410,17.180,1.540,-296.450,-842.050,0.000,-3.550,-0.240
15,2,-517.090,-951.900,15.450,4.400,1.110,-517.090,-951.900,0.000,3.520,8.400
16,0,-320.964,-875.306,0.770,5.580,0.630,-320.964,-875.306,0.000,-6.060,6.840
16,1,-297.667,-842.075,17.185,5.420,-0.025,-297.667,-842.075,0.000,-3.560,-0.220
16,2,-516.213,-948.958,15.455,4.410,1.115,-516.213,-948.958,0.000,3.390,8.465
17,0,-324.597,-872.102,0.780,5.590,0.640,-324.597,-872.102,0.000,-6.190,6.601
17,1,-299.614,-842.310,17.170,5.410,-0.020,-299.614,-842.310,0.000,-3.550,-0.270
17,2,-515.144,-944.198,15.440,4.440,1.130,-515.144,-944.198,0.000,3.041,8.519
18,0,-326.720,-870.110,0.780,5.590,0.650,-326.720,-870.110,0.000,-6.260,6.550
18,1,-300.790,-842.400,17.160,5.410,-0.010,-300.790,-842.400,0.000,-3.570,-0.270
18,2,-514.420,-941.330,15.440,4.440,1.140,-514.420,-941.330,0.000,2.930,8.580
