1749892506.73,1,-296.75,-905.41,1.04,1.39,1,-295.71,-904.02,0.0,1
1749892506.73,2,-283.56,-848.13,2.08,7.03,1,-281.48,-841.11,0.0,1
1749892506.73,3,-536.00,-995.96,2.50,8.14,1,-533.50,-987.82,0.0,1
1749892506.73,1,-296.75,-905.41,1.04,1.39,1,-295.71,-904.02,0.0,2
1749892506.73,2,-283.56,-848.13,2.08,7.03,1,-281.48,-841.11,0.0,2
1749892506.73,3,-536.00,-995.96,2.50,8.14,1,-533.50,-987.82,0.0,2
1749892506.78,1,-297.37,-904.63,1.04,1.39,1,-296.33,-903.24,0.0,3
1749892506.78,2,-283.96,-848.17,2.08,7.03,1,-281.88,-841.14,0.0,3
1749892506.78,3,-535.52,-995.08,2.50,8.14,1,-533.02,-986.94,0.0,3
1749892506.78,1,-297.37,-904.63,1.04,1.39,1,-296.33,-903.24,0.0,4
1749892506.78,2,-283.96,-848.17,2.08,7.03,1,-281.88,-841.14,0.0,4
1749892506.78,3,-535.52,-995.08,2.50,8.14,1,-533.02,-986.94,0.0,4
1749892506.93,1,-297.37,-904.63,1.04,1.39,1,-296.33,-903.24,0.0,5
1749892506.93,2,-283.96,-848.17,2.08,7.03,1,-281.88,-841.14,0.0,5
1749892506.93,3,-535.52,-995.08,2.50,8.14,1,-533.02,-986.94,0.0,5
1749892506.98,1,-298.00,-903.85,1.04,1.39,1,-296.96,-902.46,0.0,6
1749892506.98,2,-284.36,-848.20,2.08,7.03,1,-282.28,-841.18,0.0,6
1749892506.98,3,-535.04,-994.20,2.50,8.14,1,-532.54,-986.06,0.0,6
1749892507.0,1,-298.63,-903.08,1.04,1.39,1,-297.59,-901.69,0.0,7
1749892507.0,2,-284.76,-848.24,2.08,7.03,1,-282.68,-841.21,0.0,7
1749892507.0,3,-534.57,-993.32,2.50,8.14,1,-532.07,-985.18,0.0,7
1749892507.0,1,-298.63,-903.08,1.04,1.39,1,-297.59,-901.69,0.0,8
1749892507.0,2,-284.76,-848.24,2.08,7.03,1,-282.68,-841.21,0.0,8
1749892507.0,3,-534.57,-993.32,2.50,8.14,1,-532.07,-985.18,0.0,8
1749892507.0,1,-298.63,-903.08,1.04,1.39,1,-297.59,-901.69,0.0,9
1749892507.0,2,-284.76,-848.24,2.08,7.03,1,-282.68,-841.21,0.0,9
1749892507.0,3,-534.57,-993.32,2.50,8.14,1,-532.07,-985.18,0.0,9
4.16,1,-299.39,-902.15,1.04,1.39,1,-298.35,-900.76,0.0,10
4.16,2,-285.23,-848.28,2.08,7.03,1,-283.15,-841.25,0.0,10
4.16,3,-534.02,-992.26,2.50,8.14,1,-531.52,-984.12,0.0,10
1749892507.13,1,-299.39,-902.15,1.04,1.39,1,-298.35,-900.76,0.0,11
1749892507.13,2,-285.23,-848.28,2.08,7.03,1,-283.15,-841.25,0.0,11
1749892507.13,3,-534.02,-992.26,2.50,8.14,1,-531.52,-984.12,0.0,11
1749892507.2,1,-299.39,-902.15,1.04,1.39,1,-298.35,-900.76,0.0,12
1749892507.2,2,-285.23,-848.28,2.08,7.03,1,-283.15,-841.25,0.0,12
1749892507.2,3,-534.02,-992.26,2.50,8.14,1,-531.52,-984.12,0.0,12
1749892507.23,1,-300.02,-901.37,1.04,1.39,1,-298.98,-899.98,0.0,13
1749892507.23,2,-285.63,-848.32,2.08,7.03,1,-283.55,-841.29,0.0,13
1749892507.23,3,-533.56,-991.37,2.50,8.14,1,-531.06,-983.23,0.0,13
1749892507.33,1,-300.66,-900.60,1.04,1.39,1,-299.62,-899.21,0.0,14
1749892507.33,2,-286.03,-848.35,2.08,7.03,1,-283.95,-841.32,0.0,14
1749892507.33,3,-533.10,-990.48,2.50,8.14,1,-530.60,-982.34,0.0,14
4.38,1,-300.66,-900.60,1.04,1.39,1,-299.62,-899.21,0.0,15
4.38,2,-286.03,-848.35,2.08,7.03,1,-283.95,-841.32,0.0,15
4.38,3,-533.10,-990.48,2.50,8.14,1,-530.60,-982.34,0.0,15
4.5,1,-301.43,-899.68,1.04,1.39,1,-300.39,-898.29,0.0,16
4.5,2,-286.51,-848.39,2.08,7.03,1,-284.43,-841.37,0.0,16
4.5,3,-532.56,-989.40,2.50,8.14,1,-530.06,-981.27,0.0,16
4.5,1,-301.43,-899.68,1.04,1.39,1,-300.39,-898.29,0.0,17
4.5,2,-286.51,-848.39,2.08,7.03,1,-284.43,-841.37,0.0,17
4.5,3,-532.56,-989.40,2.50,8.14,1,-530.06,-981.27,0.0,17
1749892507.6,1,-302.08,-898.92,1.04,1.39,1,-301.04,-897.53,0.0,18
1749892507.6,2,-286.91,-848.43,2.08,7.03,1,-284.83,-841.40,0.0,18
1749892507.6,3,-532.12,-988.51,2.50,8.14,1,-529.62,-980.37,0.0,18
4.6,1,-302.08,-898.92,1.04,1.39,1,-301.04,-897.53,0.0,19
4.6,2,-286.91,-848.43,2.08,7.03,1,-284.83,-841.40,0.0,19
4.6,3,-532.12,-988.51,2.50,8.14,1,-529.62,-980.37,0.0,19
1749892507.68,1,-302.08,-898.92,1.04,1.39,1,-301.04,-897.53,0.0,20
1749892507.68,2,-286.91,-848.43,2.08,7.03,1,-284.83,-841.40,0.0,20
1749892507.68,3,-532.12,-988.51,2.50,8.14,1,-529.62,-980.37,0.0,20
4.73,1,-302.98,-897.85,1.04,1.39,1,-301.94,-896.46,0.0,21
4.73,2,-287.46,-848.48,2.08,7.03,1,-285.38,-841.45,0.0,21
4.73,3,-531.51,-987.25,2.50,8.14,1,-529.01,-979.11,0.0,21
4.85,1,-303.76,-896.94,1.04,1.39,1,-302.72,-895.55,0.0,22
4.85,2,-287.94,-848.52,2.08,7.03,1,-285.86,-841.49,0.0,22
4.85,3,-530.99,-986.17,2.50,8.14,1,-528.49,-978.03,0.0,22
4.85,1,-303.76,-896.94,1.04,1.39,1,-302.72,-895.55,0.0,23
4.85,2,-287.94,-848.52,2.08,7.03,1,-285.86,-841.49,0.0,23
4.85,3,-530.99,-986.17,2.50,8.14,1,-528.49,-978.03,0.0,23
4.95,1,-304.42,-896.18,1.04,1.39,1,-303.38,-894.79,0.0,24
4.95,2,-288.34,-848.55,2.08,7.03,1,-286.26,-841.53,0.0,24
4.95,3,-530.56,-985.26,2.50,8.14,1,-528.06,-977.13,0.0,24
4.95,1,-304.42,-896.18,1.04,1.39,1,-303.38,-894.79,0.0,25
4.95,2,-288.34,-848.55,2.08,7.03,1,-286.26,-841.53,0.0,25
4.95,3,-530.56,-985.26,2.50,8.14,1,-528.06,-977.13,0.0,25
1749892508.0,1,-305.07,-895.43,1.04,1.39,1,-304.03,-894.04,0.0,26
1749892508.0,2,-288.74,-848.59,2.08,7.03,1,-286.66,-841.56,0.0,26
1749892508.0,3,-530.14,-984.36,2.50,8.14,1,-527.64,-976.22,0.0,26
