8,0,-149.320,-311.087,-59.856,-52.749,33.918,-153.627,-290.873,0.000,0.861,-4.043
9,0,-139.332,-313.114,-20.457,47.445,0.370,-149.422,-293.895,0.000,2.018,-3.844
10,0,-149.120,-299.790,2.050,4.610,0.300,-156.370,-276.390,0.000,1.450,-4.680
11,0,-140.110,-320.308,-8.048,-19.446,-2.091,-148.024,-301.626,0.000,1.583,-3.736
12,0,-144.644,-318.614,11.303,66.016,-3.319,-148.752,-303.269,0.000,0.822,-3.069
13,0,-144.977,-322.574,5.520,76.377,-8.709,-148.485,-306.707,0.000,0.702,-3.173
14,0,-124.601,-339.848,4.470,65.016,18.476,-141.071,-314.563,0.000,3.294,-5.057
15,0,-134.561,-334.385,22.414,-7.070,0.246,-142.781,-315.356,0.000,1.644,-3.806
16,0,-121.464,-349.553,-4.560,-70.115,0.290,-137.096,-323.515,0.000,3.126,-5.208
17,0,-114.128,-338.454,-0.165,54.412,74.770,-133.094,-322.937,0.000,3.793,-3.103
18,0,-126.344,-346.578,4.506,-37.056,7.573,-135.294,-327.028,0.000,1.790,-3.910
19,0,-129.267,-348.380,-1.429,3.642,-0.547,-135.225,-330.921,0.000,1.192,-3.492
20,0,-125.336,-381.009,-37.810,211.957,-14.374,-133.286,-342.915,0.000,1.590,-7.619
21,0,-133.348,-383.522,33.507,-58.352,-2.900,-135.564,-348.812,0.000,0.443,-6.942
22,0,-142.483,-385.077,40.347,-6.782,32.241,-137.965,-352.855,0.000,-0.904,-6.444
23,0,-148.551,-383.837,-84.352,-26.303,18.282,-141.285,-356.695,0.000,-1.453,-5.428
24,0,-188.319,-394.150,148.191,6.829,-8.160,-154.640,-363.911,0.000,-6.736,-6.048
25,0,-148.340,-366.040,11.490,8.770,0.860,-143.240,-341.290,0.000,-1.020,-4.950
26,0,-186.670,-384.735,20.782,45.604,3.030,-162.477,-366.721,0.000,-4.839,-3.603
28,0,-219.722,-361.086,10.056,-3.968,-6.379,-182.682,-361.106,0.000,-7.408,0.004
29,0,-202.350,-323.538,75.894,10.328,-0.428,-183.190,-349.580,0.000,-3.832,5.209
30,0,-196.535,-334.340,64.247,27.339,-1.136,-185.147,-349.468,0.000,-2.278,3.026
32,0,-196.960,-343.150,10.860,21.540,1.180,-175.210,-348.000,0.000,-4.350,0.970
33,0,-207.525,-302.182,19.216,8.600,0.900,-196.639,-327.978,0.000,-2.177,5.159
34,0,-223.789,-277.086,-79.470,52.248,-8.084,-204.085,-314.668,0.000,-3.941,7.516
35,0,-176.789,-266.414,-31.296,-36.319,-4.454,-191.522,-305.351,0.000,2.947,7.787
36,0,-170.486,-207.752,64.023,118.743,5.834,-187.928,-282.522,0.000,3.488,14.954
37,0,-180.304,-238.307,-6.692,-100.181,0.618,-189.395,-286.039,0.000,1.818,9.546
38,0,-187.258,-272.407,37.018,-26.955,7.294,-190.434,-291.678,0.000,0.635,3.854
39,0,-163.051,-245.635,207.525,106.954,0.872,-182.520,-280.358,0.000,3.894,6.945
40,0,-184.529,-268.382,-220.994,161.703,-66.044,-187.562,-282.925,0.000,0.607,2.908
41,0,-189.660,-255.358,52.518,-118.762,33.055,-189.456,-275.973,0.000,-0.041,4.123
42,0,-190.040,-251.541,2.620,15.662,0.290,-189.789,-271.744,0.000,-0.050,4.041
43,0,-188.067,-250.689,-43.439,39.600,71.248,-189.258,-269.507,0.000,0.238,3.764
45,0,-190.143,-244.336,-51.963,-15.395,-0.837,-190.985,-260.561,0.000,0.168,3.245
46,0,-187.668,-221.242,-70.913,4.417,-51.664,-189.061,-251.671,0.000,0.279,6.086
46,2,-190.310,-256.050,4.690,1.120,0.890,-191.960,-285.550,0.000,0.330,5.900
47,0,-198.886,-230.222,4.406,-31.145,-10.914,-192.757,-250.632,0.000,-1.226,4.082
48,0,-186.364,-231.638,134.052,-56.849,9.049,-190.100,-247.009,0.000,0.747,3.074
49,0,-192.380,-241.290,5.070,5.590,0.050,-190.580,-263.940,0.000,-0.360,4.530
50,0,-201.176,-213.678,40.278,101.369,16.864,-195.935,-236.128,0.000,-1.048,4.490
51,0,-199.802,-212.317,5.263,15.181,1.047,-195.607,-233.272,0.000,-0.839,4.191
52,0,-199.517,-208.668,-10.241,-14.915,1.440,-196.317,-228.677,0.000,-0.640,4.002
53,0,-196.880,-221.680,5.230,3.650,1.220,-193.580,-244.830,0.000,-0.660,4.630
54,0,-202.658,-195.715,-22.050,-37.273,-9.887,-198.558,-217.669,0.000,-0.820,4.391
55,0,-201.684,-191.511,-15.744,-7.471,-8.457,-197.689,-213.516,0.000,-0.799,4.401
56,0,-202.390,-164.167,-71.588,143.626,-45.342,-199.040,-200.930,0.000,-0.670,7.353
57,0,-199.830,-158.031,30.597,-74.258,5.241,-198.821,-195.684,0.000,-0.202,7.531
58,0,-203.198,-156.588,10.600,-68.200,-2.818,-199.898,-190.508,0.000,-0.660,6.784
59,0,-205.015,-153.307,-2.341,14.118,1.624,-201.615,-185.738,0.000,-0.680,6.486
60,0,-207.818,-139.429,-2.212,-18.592,0.180,-201.827,-177.143,0.000,-1.198,7.543
61,0,-199.867,-145.564,61.693,-58.067,13.238,-200.579,-174.885,0.000,0.142,5.864
62,0,-201.190,-168.150,9.410,4.450,1.010,-198.990,-197.250,0.000,-0.440,5.820
63,0,-180.042,-110.960,-87.604,25.882,18.807,-194.279,-155.697,0.000,2.847,8.947
64,0,-175.961,-116.906,-75.877,-91.465,7.443,-190.528,-152.343,0.000,2.914,7.087
65,0,-190.610,-147.610,14.860,6.050,0.460,-195.710,-178.560,0.000,1.020,6.190
66,0,-112.556,-120.808,128.810,56.946,7.423,-164.004,-143.986,0.000,10.290,4.636
67,0,-169.070,-139.590,21.590,9.580,0.080,-186.120,-166.840,0.000,3.410,5.450
68,0,-112.190,-154.233,-8.924,21.022,-10.410,-152.294,-151.777,0.000,8.021,-0.491
69,0,-80.834,-196.172,-115.000,123.388,-13.543,-135.457,-166.029,0.000,10.925,-6.029
70,0,-85.339,-264.097,-3.459,-32.613,-1.463,-131.055,-190.565,0.000,9.143,-14.707
71,0,-115.441,-242.582,6.900,-13.175,-6.335,-135.179,-191.363,0.000,3.948,-10.244
72,0,-130.510,-183.010,24.980,8.520,1.450,-157.560,-172.310,0.000,5.410,-2.140
74,0,-145.190,-212.720,19.580,11.720,1.200,-155.540,-187.120,0.000,2.070,-5.120
75,0,-151.870,-218.740,20.460,8.650,1.490,-156.670,-191.840,0.000,0.960,-5.380
76,0,-157.630,-231.770,8.090,16.430,0.060,-157.830,-200.470,0.000,0.040,-6.260
77,0,-197.947,-268.740,-23.604,57.368,0.040,-172.033,-238.330,0.000,-5.183,-6.082
78,0,-180.247,-293.210,55.164,30.354,1.301,-168.821,-251.338,0.000,-2.285,-8.374
79,0,-167.400,-254.600,3.510,6.000,0.150,-162.100,-220.350,0.000,-1.060,-6.850
80,0,-159.647,-267.694,59.642,9.516,6.766,-164.653,-253.706,0.000,1.001,-2.798
81,0,-169.008,-322.549,9.481,-15.530,1.368,-166.947,-274.112,0.000,-0.412,-9.687
82,0,-174.137,-314.232,43.203,2.334,-4.109,-169.587,-275.951,0.000,-0.910,-7.656
83,0,-171.936,-318.175,74.094,-33.042,30.430,-169.475,-282.035,0.000,-0.492,-7.228
84,0,-169.980,-327.126,-98.841,-39.375,2.038,-168.821,-290.185,0.000,-0.232,-7.388
85,0,-159.154,-308.673,27.606,94.823,-0.966,-166.212,-289.810,0.000,1.412,-3.773
86,0,-169.622,-315.731,63.922,-3.312,74.273,-169.262,-295.534,0.000,-0.072,-4.039
87,0,-168.517,-332.680,15.975,20.218,2.048,-168.605,-303.818,0.000,0.018,-5.772
88,0,-170.480,-309.540,4.520,3.460,1.550,-168.030,-278.390,0.000,-0.490,-6.230
89,0,-169.066,-321.146,42.260,9.632,-7.634,-169.456,-308.726,0.000,0.078,-2.484
90,0,-168.826,-320.224,75.482,5.738,3.004,-169.666,-311.944,0.000,0.168,-1.656
91,0,-172.364,-342.716,-6.948,88.349,-2.947,-170.564,-320.545,0.000,-0.360,-4.434
92,0,-168.878,-342.733,25.532,-13.681,-1.060,-169.818,-324.001,0.000,0.188,-3.746
93,0,-175.122,-346.494,12.896,68.739,0.778,-171.083,-328.061,0.000,-0.808,-3.687
94,0,-171.240,-355.740,-52.708,68.957,-33.512,-171.085,-333.581,0.000,-0.031,-4.432
95,0,-164.806,-355.395,61.759,-80.858,65.118,-168.884,-336.573,0.000,0.816,-3.764
96,0,-169.160,-342.180,4.770,5.780,0.160,-169.460,-319.380,0.000,0.060,-4.560
98,0,-151.007,-363.111,33.527,-13.956,2.434,-162.287,-348.790,0.000,2.256,-2.864
99,0,-152.596,-384.468,-31.407,192.079,6.663,-160.235,-355.799,0.000,1.528,-5.734
100,0,-144.122,-374.632,42.366,43.860,4.990,-157.478,-356.026,0.000,2.671,-3.721
101,0,-144.245,-392.418,-48.641,41.376,-24.449,-155.624,-364.049,0.000,2.276,-5.674
103,0,-151.070,-372.280,2.870,3.640,0.450,-159.520,-349.930,0.000,1.690,-4.470
104,0,-119.209,-389.205,8.363,-68.087,1.199,-143.279,-374.190,0.000,4.814,-3.003
105,0,-134.856,-387.935,-2.709,68.112,0.530,-145.006,-376.241,0.000,2.030,-2.339
106,0,-133.122,-402.380,-7.667,-3.991,4.931,-143.422,-382.525,0.000,2.060,-3.971
107,0,-128.839,-400.515,-20.781,-49.811,-2.522,-139.489,-387.330,0.000,2.130,-2.637
108,0,-125.974,-417.292,14.376,143.346,1.068,-138.414,-393.102,0.000,2.488,-4.838
109,0,-124.835,-426.145,4.513,-72.670,-2.885,-137.072,-399.420,0.000,2.448,-5.345
110,0,-136.710,-401.260,3.720,9.080,0.350,-146.110,-379.160,0.000,1.880,-4.420
111,0,-133.807,-407.345,42.648,53.395,-1.821,-137.680,-400.376,0.000,0.775,-1.394
112,0,-128.462,-423.828,11.463,54.654,-5.178,-134.840,-407.708,0.000,1.276,-3.224
113,0,-113.222,-438.341,-6.005,-60.190,0.410,-128.849,-415.006,0.000,3.125,-4.667
114,0,-113.850,-440.896,-30.234,-77.213,-8.104,-126.541,-419.717,0.000,2.538,-4.236
114,4,-116.716,-448.381,-14.066,67.878,-35.070,-129.378,-413.105,0.000,2.532,-7.055
115,0,-110.708,-453.694,6.866,29.600,0.200,-123.798,-426.364,0.000,2.618,-5.466
115,4,-126.250,-433.792,-59.468,30.438,2.038,-130.420,-411.892,0.000,0.834,-4.380
116,0,-108.965,-459.168,152.039,-161.904,20.063,-122.573,-430.033,0.000,2.722,-5.827
116,4,-125.980,-416.150,3.830,11.010,0.080,-135.880,-394.000,0.000,1.980,-4.430
117,0,-101.939,-472.894,3.820,11.888,-0.605,-118.760,-437.307,0.000,3.364,-7.117
117,4,-122.120,-426.520,2.240,8.700,0.080,-132.970,-400.970,0.000,2.170,-5.110
118,0,-96.517,-486.152,-82.345,220.220,17.855,-116.447,-444.092,0.000,3.986,-8.412
119,0,-72.663,-494.454,24.302,-112.157,-29.156,-106.368,-451.438,0.000,6.741,-8.603
120,0,-111.920,-449.030,5.520,11.470,0.800,-124.570,-424.780,0.000,2.530,-4.850
121,0,-98.296,-475.656,-6.734,19.578,12.282,-110.546,-453.646,0.000,2.450,-4.402
123,0,-89.010,-496.416,-2.926,5.813,-7.508,-102.260,-468.445,0.000,2.650,-5.594
124,0,-88.301,-490.606,-121.035,-2.499,-8.644,-101.201,-468.452,0.000,2.580,-4.431
125,0,-81.065,-509.909,-4.778,117.905,-8.820,-96.560,-477.824,0.000,3.099,-6.417
126,0,-87.346,-495.781,1.704,33.945,-0.304,-97.601,-477.145,0.000,2.051,-3.727
127,0,-81.406,-514.527,-111.493,181.752,-44.334,-93.756,-486.934,0.000,2.470,-5.519
128,0,-92.130,-490.180,4.140,9.070,0.370,-104.330,-465.030,0.000,2.440,-5.030
129,0,-78.566,-522.512,11.358,-107.956,-0.657,-89.022,-496.462,0.000,2.091,-5.210
130,0,-74.204,-531.172,7.102,-77.160,0.390,-87.004,-502.327,0.000,2.560,-5.769
131,0,-80.323,-530.656,0.877,93.131,0.360,-87.337,-506.649,0.000,1.403,-4.801
132,0,-75.178,-539.812,-186.642,141.339,-54.659,-84.183,-513.062,0.000,1.801,-5.350
133,0,-74.518,-540.046,12.786,18.955,-0.169,-82.774,-516.540,0.000,1.651,-4.701
134,0,-72.436,-547.312,4.796,13.454,2.572,-81.156,-522.592,0.000,1.744,-4.944
135,0,-77.167,-551.306,12.981,59.154,0.290,-81.681,-527.599,0.000,0.903,-4.741
136,0,-75.935,-553.198,-0.993,23.767,-0.179,-79.996,-531.587,0.000,0.812,-4.322
137,0,-76.990,-539.860,1.930,9.530,0.350,-85.690,-513.410,0.000,1.740,-5.290
138,0,-66.207,-571.258,-0.913,8.683,1.736,-75.057,-545.429,0.000,1.770,-5.166
139,0,-64.925,-577.245,-4.862,-58.588,-2.532,-73.625,-550.445,0.000,1.740,-5.360
140,0,-60.441,-589.471,2.408,9.637,0.779,-71.636,-557.280,0.000,2.239,-6.438
141,0,-62.318,-585.761,-3.730,38.362,0.340,-70.768,-560.233,0.000,1.690,-5.106
142,0,-62.323,-590.293,0.243,7.244,1.543,-69.550,-565.938,0.000,1.445,-4.871
143,0,-67.460,-572.240,1.830,8.370,0.350,-75.710,-545.340,0.000,1.650,-5.380
144,0,-65.340,-578.590,1.840,5.960,0.320,-73.790,-551.490,0.000,1.690,-5.420
145,0,-58.966,-585.926,7.502,105.786,1.347,-64.824,-575.178,0.000,1.172,-2.150
146,0,-49.729,-611.249,0.882,-16.752,1.408,-60.973,-585.899,0.000,2.249,-5.070
147,0,-47.437,-613.225,1.017,2.096,1.447,-58.880,-589.846,0.000,2.289,-4.676
148,0,-47.697,-612.239,-5.377,110.378,0.380,-57.097,-592.730,0.000,1.880,-3.902
150,0,-38.130,-621.672,5.601,46.979,-3.591,-51.174,-602.461,0.000,2.609,-3.842
151,0,-36.022,-631.159,0.109,38.411,0.176,-49.066,-607.709,0.000,2.609,-4.690
152,0,-43.228,-621.401,-10.875,-30.455,-3.103,-48.888,-608.431,0.000,1.132,-2.594
153,0,-45.600,-615.980,1.500,7.090,0.450,-56.050,-593.080,0.000,2.090,-4.580
