1747830214.0,1,0.00,0.00,0.00,0.00,1,-169.60,-307.81,0.0
1747830215.0,1,0.00,0.00,0.00,0.00,1,-169.58,-312.28,0.0
1747830216.0,1,0.00,0.00,0.00,0.00,1,-169.25,-316.80,0.0
1747830216.999,1,0.00,0.00,0.00,0.00,1,-168.66,-321.17,0.0
1747830217.999,1,0.00,0.00,0.00,0.00,1,-167.78,-325.53,0.0
1747830218.998,1,0.00,0.00,0.00,0.00,1,-166.63,-329.88,0.0
1747830220.001,1,0.00,0.00,0.00,0.00,1,-165.36,-334.23,0.0
1747830220.998,1,0.00,0.00,0.00,0.00,1,-164.00,-338.58,0.0
1747830222.0,1,0.00,0.00,0.00,0.00,1,-162.48,-342.94,0.0
1747830223.0,1,0.00,0.00,0.00,0.00,1,-160.84,-347.34,0.0
1747830223.999,1,0.00,0.00,0.00,0.00,1,-159.08,-351.73,0.0
1747830224.999,1,0.00,0.00,0.00,0.00,1,-157.14,-356.08,0.0
1747830225.999,1,0.00,0.00,0.00,0.00,1,-155.18,-360.43,0.0
1747830226.999,1,0.00,0.00,0.00,0.00,1,-153.14,-364.82,0.0
1747830228.011,1,0.00,0.00,0.00,0.00,1,-151.24,-369.32,0.0
1747830228.998,1,0.00,0.00,0.00,0.00,1,-149.37,-373.67,0.0
1747830230.0,1,0.00,0.00,0.00,0.00,1,-147.57,-378.25,0.0
1747830230.998,1,0.00,0.00,0.00,0.00,1,-145.62,-383.06,0.0
1747830231.999,1,0.00,0.00,0.00,0.00,1,-143.69,-387.79,0.0
1747830232.999,1,0.00,0.00,0.00,0.00,1,-141.74,-392.30,0.0
1747830234.0,1,0.00,0.00,0.00,0.00,1,-139.54,-396.85,0.0
1747830234.995,1,0.00,0.00,0.00,0.00,1,-137.24,-401.31,0.0
1747830235.999,1,0.00,0.00,0.00,0.00,1,-134.88,-405.81,0.0
1747830236.997,1,0.00,0.00,0.00,0.00,1,-132.62,-410.42,0.0
1747830238.001,1,0.00,0.00,0.00,0.00,1,-130.44,-414.91,0.0
1747830238.999,1,0.00,0.00,0.00,0.00,1,-128.03,-419.40,0.0
1747830240.002,1,0.00,0.00,0.00,0.00,1,-125.45,-424.03,0.0
1747830241.0,1,0.00,0.00,0.00,0.00,1,-123.05,-428.71,0.0
1747830241.997,1,0.00,0.00,0.00,0.00,1,-120.63,-433.40,0.0
1747830242.997,1,0.00,0.00,0.00,0.00,1,-118.22,-437.90,0.0
1747830244.0,1,0.00,0.00,0.00,0.00,1,-115.77,-442.52,0.0
1747830244.999,1,0.00,0.00,0.00,0.00,1,-113.31,-447.23,0.0
1747830245.999,1,0.00,0.00,0.00,0.00,1,-110.87,-451.92,0.0
1747830247.0,1,0.00,0.00,0.00,0.00,1,-108.46,-456.73,0.0
1747830247.999,1,0.00,0.00,0.00,0.00,1,-106.08,-461.74,0.0
1747830248.998,1,0.00,0.00,0.00,0.00,1,-103.78,-466.69,0.0
1747830250.002,1,0.00,0.00,0.00,0.00,1,-101.50,-471.87,0.0
1747830251.0,1,0.00,0.00,0.00,0.00,1,-99.26,-477.03,0.0
1747830252.001,1,0.00,0.00,0.00,0.00,1,-97.10,-482.32,0.0
1747830252.996,1,0.00,0.00,0.00,0.00,1,-94.98,-487.43,0.0
1747830253.998,1,0.00,0.00,0.00,0.00,1,-93.01,-492.69,0.0
1747830254.997,1,0.00,0.00,0.00,0.00,1,-91.16,-497.97,0.0
1747830256.0,1,0.00,0.00,0.00,0.00,1,-89.35,-503.22,0.0
1747830256.996,1,0.00,0.00,0.00,0.00,1,-87.56,-508.52,0.0
1747830257.999,1,0.00,0.00,0.00,0.00,1,-85.85,-513.75,0.0
1747830258.998,1,0.00,0.00,0.00,0.00,1,-84.21,-519.07,0.0
1747830260.0,1,0.00,0.00,0.00,0.00,1,-82.53,-524.45,0.0
1747830260.996,1,0.00,0.00,0.00,0.00,1,-80.87,-529.94,0.0
1747830261.999,1,0.00,0.00,0.00,0.00,1,-79.31,-535.30,0.0
1747830262.997,1,0.00,0.00,0.00,0.00,1,-77.73,-540.72,0.0
1747830263.995,1,0.00,0.00,0.00,0.00,1,-76.07,-545.99,0.0
1747830264.996,1,0.00,0.00,0.00,0.00,1,-74.35,-551.24,0.0
1747830266.001,1,0.00,0.00,0.00,0.00,1,-72.46,-556.48,0.0
1747830266.996,1,0.00,0.00,0.00,0.00,1,-70.52,-561.50,0.0
1747830268.0,1,0.00,0.00,0.00,0.00,1,-68.50,-566.70,0.0
1747830268.995,1,0.00,0.00,0.00,0.00,1,-66.33,-571.57,0.0
1747830269.999,1,0.00,0.00,0.00,0.00,1,-64.18,-576.36,0.0
1747830270.994,1,0.00,0.00,0.00,0.00,1,-62.03,-581.00,0.0
1747830271.998,1,0.00,0.00,0.00,0.00,1,-59.86,-585.59,0.0
1747830272.997,1,0.00,0.00,0.00,0.00,1,-57.71,-590.16,0.0
1747830274.001,1,0.00,0.00,0.00,0.00,1,-55.71,-594.75,0.0
1747830274.995,1,0.00,0.00,0.00,0.00,1,-53.84,-599.29,0.0
1747830275.999,1,0.00,0.00,0.00,0.00,1,-52.13,-603.87,0.0
1747830276.998,1,0.00,0.00,0.00,0.00,1,-50.19,-608.29,0.0
1747830278.0,1,0.00,0.00,0.00,0.00,1,-48.29,-612.78,0.0
1747830278.997,1,0.00,0.00,0.00,0.00,1,-46.29,-617.37,0.0
1747830279.998,1,0.00,0.00,0.00,0.00,1,-44.19,-621.83,0.0
